time,BH1x,BH1y,BH1z,L1x,L1y,L1z,BH2x,BH2y,BH2z,L2x,L2y,L2z
956.0,0.01918173944379977,2.7475371465441776,0,0,-2,1,-0.01918173944379977,-2.7475371465441776,0,0,2,1,
958.0,-0.1336726797643533,2.733136583900511,0,0,-2,1,0.1336726797643533,-2.733136583900511,0,0,2,1,
960.0,-0.2848604783396171,2.710266409527261,0,0,-2,1,0.2848604783396171,-2.710266409527261,0,0,2,1,
962.0,-0.43391434255503614,2.6790680608213333,0,0,-2,1,0.43391434255503614,-2.6790680608213333,0,0,2,1,
964.0,-0.5803775856282525,2.6397086419256337,0,0,-2,1,0.5803775856282525,-2.6397086419256337,0,0,2,1,
966.0,-0.7238055503628469,2.5923801754547675,0,0,-2,1,0.7238055503628469,-2.5923801754547675,0,0,2,1,
968.0,-0.8637669611666164,2.53729877800329,0,0,-2,1,0.8637669611666164,-2.53729877800329,0,0,2,1,
970.0,-0.999845221332359,2.474703762770816,0,0,-2,1,0.999845221332359,-2.474703762770816,0,0,2,1,
972.0,-1.1316396516822367,2.4048566728586804,0,0,-2,1,1.1316396516822367,-2.4048566728586804,0,0,2,1,
974.0,-1.258766666903995,2.328040248999517,0,0,-2,1,1.258766666903995,-2.328040248999517,0,0,2,1,
976.0,-1.3808608861453242,2.2445573356733814,0,0,-2,1,1.3808608861453242,-2.2445573356733814,0,0,2,1,
978.0,-1.4975761746806147,2.1547297297414754,0,0,-2,1,1.4975761746806147,-2.1547297297414754,0,0,2,1,
980.0,-1.6085866137213427,2.058896975890439,0,0,-2,1,1.6085866137213427,-2.058896975890439,0,0,2,1,
982.0,-1.7135873957061887,1.957415113326438,0,0,-2,1,1.7135873957061887,-1.957415113326438,0,0,2,1,
984.0,-1.8122956426793317,1.85065537828793,0,0,-2,1,1.8122956426793317,-1.85065537828793,0,0,2,1,
986.0,-1.9044511456432573,1.7390028670594964,0,0,-2,1,1.9044511456432573,-1.7390028670594964,0,0,2,1,
988.0,-1.9898170230558405,1.6228551642654614,0,0,-2,1,1.9898170230558405,-1.6228551642654614,0,0,2,1,
990.0,-2.068180296928731,1.5026209413014815,0,0,-2,1,2.068180296928731,-1.5026209413014815,0,0,2,1,
992.0,-2.139352385274422,1.3787185298244726,0,0,-2,1,2.139352385274422,-1.3787185298244726,0,0,2,1,
994.0,-2.2031695099417954,1.2515744752662024,0,0,-2,1,2.2031695099417954,-1.2515744752662024,0,0,2,1,
996.0,-2.2594930191732807,1.1216220753634805,0,0,-2,1,2.2594930191732807,-1.1216220753634805,0,0,2,1,
998.0,-2.308209624510151,0.9892999087082643,0,0,-2,1,2.308209624510151,-0.9892999087082643,0,0,2,1,
1000.0,-2.3492315519647704,0.8550503583141734,0,0,-2,1,2.3492315519647704,-0.8550503583141734,0,0,2,1,
1002.0,-2.3824966076688963,0.7193181351720915,0,0,-2,1,2.3824966076688963,-0.7193181351720915,0,0,2,1,
1004.0,-2.40796815849437,0.5825488067269041,0,0,-2,1,2.40796815849437,-0.5825488067269041,0,0,2,1,
1006.0,-2.4256350284258086,0.44518733515027303,0,0,-2,1,2.4256350284258086,-0.44518733515027303,0,0,2,1,
1008.0,-2.4355113117431753,0.30767663021098185,0,0,-2,1,2.4355113117431753,-0.30767663021098185,0,0,2,1,
1010.0,-2.437636104344593,0.1704561214552164,0,0,-2,1,2.437636104344593,-0.1704561214552164,0,0,2,1,
1012.0,-2.432073154805395,0.03396035430456769,0,0,-2,1,2.432073154805395,-0.03396035430456769,0,0,2,1,
1014.0,-2.4189104370274905,-0.1013823854399236,0,0,-2,1,2.4189104370274905,0.1013823854399236,0,0,2,1,
1016.0,-2.3982596465826793,-0.23515141433320977,0,0,-2,1,2.3982596465826793,0.23515141433320977,0,0,2,1,
1018.0,-2.3702556230939087,-0.3669349570543345,0,0,-2,1,2.3702556230939087,0.3669349570543345,0,0,2,1,
1020.0,-2.3350557012287596,-0.4963314111611678,0,0,-2,1,2.3350557012287596,0.4963314111611678,0,0,2,1,
1022.0,-2.2928389930990494,-0.622950566959077,0,0,-2,1,2.2928389930990494,0.622950566959077,0,0,2,1,
1024.0,-2.2438056050686304,-0.7464147787959649,0,0,-2,1,2.2438056050686304,0.7464147787959649,0,0,2,1,
1026.0,-2.1881757921676,-0.866360084292295,0,0,-2,1,2.1881757921676,0.866360084292295,0,0,2,1,
1028.0,-2.1261890534947168,-0.9824372682212289,0,0,-2,1,2.1261890534947168,0.9824372682212289,0,0,2,1,
1030.0,-2.0581031721601812,-1.0943128679699776,0,0,-2,1,2.0581031721601812,1.0943128679699776,0,0,2,1,
1032.0,-1.98419320347777,-1.2016701177381497,0,0,-2,1,1.98419320347777,1.2016701177381497,0,0,2,1,
1034.0,-1.9047504152580035,-1.304209828861346,0,0,-2,1,1.9047504152580035,1.304209828861346,0,0,2,1,
1036.0,-1.8200811841823443,-1.4016512038876896,0,0,-2,1,1.8200811841823443,1.4016512038876896,0,0,2,1,
1038.0,-1.7305058523519765,-1.493732582280465,0,0,-2,1,1.7305058523519765,1.493732582280465,0,0,2,1,
1040.0,-1.636357548203232,-1.5802121158706894,0,0,-2,1,1.636357548203232,1.5802121158706894,0,0,2,1,
1042.0,-1.5379809760650347,-1.6608683724383309,0,0,-2,1,1.5379809760650347,1.6608683724383309,0,0,2,1,
1044.0,-1.4357311787016216,-1.7355008660590951,0,0,-2,1,1.4357311787016216,1.7355008660590951,0,0,2,1,
1046.0,-1.3299722772362015,-1.803930513114316,0,0,-2,1,1.3299722772362015,1.803930513114316,0,0,2,1,
1048.0,-1.2210761928880898,-1.8660000131235783,0,0,-2,1,1.2210761928880898,1.8660000131235783,0,0,2,1,
1050.0,-1.1094213549771414,-1.9215741538223214,0,0,-2,1,1.1094213549771414,1.9215741538223214,0,0,2,1,
1052.0,-0.995391399655183,-1.9705400401689561,0,0,-2,1,0.995391399655183,1.9705400401689561,0,0,2,1,
1054.0,-0.8793738638145998,-2.012807247227016,0,0,-2,1,0.8793738638145998,2.012807247227016,0,0,2,1,
1056.0,-0.7617588785995418,-2.0483078971266946,0,0,-2,1,0.7617588785995418,2.0483078971266946,0,0,2,1,
1058.0,-0.6429378669055169,-2.0769966605658996,0,0,-2,1,0.6429378669055169,2.0769966605658996,0,0,2,1,
1060.0,-0.5233022491987609,-2.0988506835628282,0,0,-2,1,0.5233022491987609,2.0988506835628282,0,0,2,1,
1062.0,-0.4032421619180057,-2.1138694404191702,0,0,-2,1,0.4032421619180057,2.1138694404191702,0,0,2,1,
1064.0,-0.2831451926384915,-2.1220745140946313,0,0,-2,1,0.2831451926384915,2.1220745140946313,0,0,2,1,
1066.0,-0.16339513608168432,-2.12350930542862,0,0,-2,1,0.16339513608168432,2.12350930542862,0,0,2,1,
1068.0,-0.044370774944647785,-2.118238672873067,0,0,-2,1,0.044370774944647785,2.118238672873067,0,0,2,1,
1070.0,0.0735553105991455,-2.106348504620537,0,0,-2,1,-0.0735553105991455,2.106348504620537,0,0,2,1,
1072.0,0.19001790101002752,-2.087945225223526,0,0,-2,1,-0.19001790101002752,2.087945225223526,0,0,2,1,
1074.0,0.30466025953167086,-2.0631552390033017,0,0,-2,1,-0.30466025953167086,2.0631552390033017,0,0,2,1,
1076.0,0.41713521496477757,-2.0321243127393505,0,0,-2,1,-0.41713521496477757,2.0321243127393505,0,0,2,1,
1078.0,0.5271062018169625,-1.9950169003127598,0,0,-2,1,-0.5271062018169625,1.9950169003127598,0,0,2,1,
1080.0,0.6342482547571459,-1.9520154121482118,0,0,-2,1,-0.6342482547571459,1.9520154121482118,0,0,2,1,
1082.0,0.7382489544883442,-1.9033194324592078,0,0,-2,1,-0.7382489544883442,1.9033194324592078,0,0,2,1,
1084.0,0.8388093223462616,-1.8491448874491423,0,0,-2,1,-0.8388093223462616,1.8491448874491423,0,0,2,1,
1086.0,0.935644661132062,-1.7897231677566439,0,0,-2,1,-0.935644661132062,1.7897231677566439,0,0,2,1,
1088.0,1.0284853398952918,-1.7253002085566878,0,0,-2,1,-1.0284853398952918,1.7253002085566878,0,0,2,1,
1090.0,1.117077520596378,-1.6561355308391799,0,0,-2,1,-1.117077520596378,1.6561355308391799,0,0,2,1,
1092.0,1.2011838247965958,-1.582501247483659,0,0,-2,1,-1.2011838247965958,1.582501247483659,0,0,2,1,
1094.0,1.2805839387461253,-1.5046810378323219,0,0,-2,1,-1.2805839387461253,1.5046810378323219,0,0,2,1,
1096.0,1.355075155466956,-1.4229690945335305,0,0,-2,1,-1.355075155466956,1.4229690945335305,0,0,2,1,
1098.0,1.4244728526561152,-1.3376690464842445,0,0,-2,1,-1.4244728526561152,1.3376690464842445,0,0,2,1,
1100.0,1.4886109054652057,-1.249092861742332,0,0,-2,1,-1.4886109054652057,1.249092861742332,0,0,2,1,
1102.0,1.5473420334436891,-1.157559734308458,0,0,-2,1,-1.5473420334436891,1.157559734308458,0,0,2,1,
1104.0,1.6005380811649272,-1.063394958692268,0,0,-2,1,-1.6005380811649272,1.063394958692268,0,0,2,1,
1106.0,1.648090232284909,-0.9669287961789423,0,0,-2,1,-1.648090232284909,0.9669287961789423,0,0,2,1,
1108.0,1.6899091570130225,-0.8684953367000446,0,0,-2,1,-1.6899091570130225,0.8684953367000446,0,0,2,1,
1110.0,1.7259250932013963,-0.7684313601870704,0,0,-2,1,-1.7259250932013963,0.7684313601870704,0,0,2,1,
1112.0,1.7560878614834774,-0.6670752012474971,0,0,-2,1,-1.7560878614834774,0.6670752012474971,0,0,2,1,
1114.0,1.7803668151128644,-0.5647656209516414,0,0,-2,1,-1.7803668151128644,0.5647656209516414,0,0,2,1,
1116.0,1.798750725369252,-0.46184068945461726,0,0,-2,1,-1.798750725369252,0.46184068945461726,0,0,2,1,
1118.0,1.811247603608956,-0.3586366831014626,0,0,-2,1,-1.811247603608956,0.3586366831014626,0,0,2,1,
1120.0,1.8178844612421936,-0.2554869995754844,0,0,-2,1,-1.8178844612421936,0.2554869995754844,0,0,2,1,
1122.0,1.8187070091174318,-0.15272109455046998,0,0,-2,1,-1.8187070091174318,0.15272109455046998,0,0,2,1,
1124.0,1.813779297984082,-0.05066344319710541,0,0,-2,1,-1.813779297984082,0.05066344319710541,0,0,2,1,
1126.0,1.8031833018879788,0.050367470226786074,0,0,-2,1,-1.8031833018879788,-0.050367470226786074,0,0,2,1,
1128.0,1.7870184465289245,0.1500601316031766,0,0,-2,1,-1.7870184465289245,-0.1500601316031766,0,0,2,1,
1130.0,1.7654010847755484,0.24811094203886425,0,0,-2,1,-1.7654010847755484,-0.24811094203886425,0,0,2,1,
1132.0,1.7384639216893212,0.3442251259981955,0,0,-2,1,-1.7384639216893212,-0.3442251259981955,0,0,2,1,
1134.0,1.7063553915564071,0.43811759982987203,0,0,-2,1,-1.7063553915564071,-0.43811759982987203,0,0,2,1,
1136.0,1.6692389895625956,0.5295137981985191,0,0,-2,1,-1.6692389895625956,-0.5295137981985191,0,0,2,1,
1138.0,1.627292560872582,0.6181504561028193,0,0,-2,1,-1.627292560872582,-0.6181504561028193,0,0,2,1,
1140.0,1.5807075499899539,0.7037763443393066,0,0,-2,1,-1.5807075499899539,-0.7037763443393066,0,0,2,1,
1142.0,1.5296882133781426,0.7861529564536858,0,0,-2,1,-1.5296882133781426,-0.7861529564536858,0,0,2,1,
1144.0,1.474450798415025,0.865055145409091,0,0,-2,1,-1.474450798415025,-0.865055145409091,0,0,2,1,
1146.0,1.4152226918347002,0.9402717083923208,0,0,-2,1,-1.4152226918347002,-0.9402717083923208,0,0,2,1,
1148.0,1.3522415408789135,1.0116059183741053,0,0,-2,1,-1.3522415408789135,-1.0116059183741053,0,0,2,1,
1150.0,1.2857543504377933,1.0788760012369312,0,0,-2,1,-1.2857543504377933,-1.0788760012369312,0,0,2,1,
1152.0,1.2160165595044448,1.1419155574838133,0,0,-2,1,-1.2160165595044448,-1.1419155574838133,0,0,2,1,
1154.0,1.1432911003013697,1.2005739277416392,0,0,-2,1,-1.1432911003013697,-1.2005739277416392,0,0,2,1,
1156.0,1.0678474434573284,1.2547165014744959,0,0,-2,1,-1.0678474434573284,-1.2547165014744959,0,0,2,1,
1158.0,0.9899606326228939,1.3042249685227978,0,0,-2,1,-0.9899606326228939,-1.3042249685227978,0,0,2,1,
1160.0,0.9099103119097276,1.3489975132846208,0,0,-2,1,-0.9099103119097276,-1.3489975132846208,0,0,2,1,
1162.0,0.8279797495247553,1.388948951553554,0,0,-2,1,-0.8279797495247553,-1.388948951553554,0,0,2,1,
1164.0,0.744454860943935,1.4240108102239863,0,0,-2,1,-0.744454860943935,-1.4240108102239863,0,0,2,1,
1166.0,0.6596232349336886,1.4541313502674411,0,0,-2,1,-0.6596232349336886,-1.4541313502674411,0,0,2,1,
1168.0,0.573773165679194,1.4792755335735355,0,0,-2,1,-0.573773165679194,-1.4792755335735355,0,0,2,1,
1170.0,0.48719269422036177,1.4994249344340582,0,0,-2,1,-0.48719269422036177,-1.4994249344340582,0,0,2,1,
1172.0,0.40016866232625564,1.514577596629489,0,0,-2,1,-0.40016866232625564,-1.514577596629489,0,0,2,1,
1174.0,0.3129857818598848,1.5247478372520147,0,0,-2,1,-0.3129857818598848,-1.5247478372520147,0,0,2,1,
1176.0,0.22592572259549146,1.529965998568458,0,0,-2,1,-0.22592572259549146,-1.529965998568458,0,0,2,1,
1178.0,0.13926622135274958,1.5302781493889004,0,0,-2,1,-0.13926622135274958,-1.5302781493889004,0,0,2,1,
1180.0,0.053280215204434614,1.525745737562557,0,0,-2,1,-0.053280215204434614,-1.525745737562557,0,0,2,1,
1182.0,-0.03176499860066093,1.5164451953704638,0,0,-2,1,0.03176499860066093,-1.5164451953704638,0,0,2,1,
1184.0,-0.11560857348177267,1.5024674997248981,0,0,-2,1,0.11560857348177267,-1.5024674997248981,0,0,2,1,
1186.0,-0.1979968927492496,1.4839176892173334,0,0,-2,1,0.1979968927492496,-1.4839176892173334,0,0,2,1,
1188.0,-0.2786843149567579,1.4609143401800662,0,0,-2,1,0.2786843149567579,-1.4609143401800662,0,0,2,1,
1190.0,-0.35743388327547765,1.4335890040409656,0,0,-2,1,0.35743388327547765,-1.4335890040409656,0,0,2,1,
1192.0,-0.43401799693293047,1.4020856083557696,0,0,-2,1,0.43401799693293047,-1.4020856083557696,0,0,2,1,
1194.0,-0.508219042912494,1.366559823997901,0,0,-2,1,0.508219042912494,-1.366559823997901,0,0,2,1,
1196.0,-0.5798299862688235,1.3271784010713714,0,0,-2,1,0.5798299862688235,-1.3271784010713714,0,0,2,1,
1198.0,-0.6486549175760408,1.2841184761882258,0,0,-2,1,0.6486549175760408,-1.2841184761882258,0,0,2,1,
1200.0,-0.7145095561916689,1.2375668538174502,0,0,-2,1,0.7145095561916689,-1.2375668538174502,0,0,2,1,
1202.0,-0.7772217081867036,1.1877192644679082,0,0,-2,1,0.7772217081867036,-1.1877192644679082,0,0,2,1,
1204.0,-0.8366316779627878,1.134779602512761,0,0,-2,1,0.8366316779627878,-1.134779602512761,0,0,2,1,
1206.0,-0.892592632748162,1.0789591464979515,0,0,-2,1,0.892592632748162,-1.0789591464979515,0,0,2,1,
1208.0,-0.9449709193366114,1.020475764801508,0,0,-2,1,0.9449709193366114,-1.020475764801508,0,0,2,1,
1210.0,-0.993646332605156,0.959553109525015,0,0,-2,1,0.993646332605156,-0.959553109525015,0,0,2,1,
1212.0,-1.0385123355182788,0.8964198015022513,0,0,-2,1,1.0385123355182788,-0.8964198015022513,0,0,2,1,
1214.0,-1.0794762304964705,0.8313086093042843,0,0,-2,1,1.0794762304964705,-0.8313086093042843,0,0,2,1,
1216.0,-1.1164592821958514,0.7644556251040838,0,0,-2,1,1.1164592821958514,-0.7644556251040838,0,0,2,1,
1218.0,-1.1493967919120247,0.696099440237925,0,0,-2,1,1.1493967919120247,-0.696099440237925,0,0,2,1,
1220.0,-1.1782381239846946,0.6264803232657934,0,0,-2,1,1.1782381239846946,-0.6264803232657934,0,0,2,1,
1222.0,-1.202946684740107,0.555839403287939,0,0,-2,1,1.202946684740107,-0.555839403287939,0,0,2,1,
1224.0,-1.2234998546643188,0.484417861221549,0,0,-2,1,1.2234998546643188,-0.484417861221549,0,0,2,1,
1226.0,-1.2398888746525045,0.41245613167858025,0,0,-2,1,1.2398888746525045,-0.41245613167858025,0,0,2,1,
1228.0,-1.2521186873262118,0.34019311801551805,0,0,-2,1,1.2521186873262118,-0.34019311801551805,0,0,2,1,
1230.0,-1.2602077345523897,0.2678654230464226,0,0,-2,1,1.2602077345523897,-0.2678654230464226,0,0,2,1,
1232.0,-1.2641877124336554,0.1957065978246557,0,0,-2,1,1.2641877124336554,-0.1957065978246557,0,0,2,1,
1234.0,-1.2641032851691403,0.12394641080432695,0,0,-2,1,1.2641032851691403,-0.12394641080432695,0,0,2,1,
1236.0,-1.2600117593082354,0.05281013959243976,0,0,-2,1,1.2600117593082354,-0.05281013959243976,0,0,2,1,
1238.0,-1.251982720035877,-0.01748211260488183,0,0,-2,1,1.251982720035877,0.01748211260488183,0,0,2,1,
1240.0,-1.2400976312369048,-0.08671607385109309,0,0,-2,1,1.2400976312369048,0.08671607385109309,0,0,2,1,
1242.0,-1.2244494011885387,-0.15468393179085932,0,0,-2,1,1.2244494011885387,0.15468393179085932,0,0,2,1,
1244.0,-1.2051419158236525,-0.2211849316554464,0,0,-2,1,1.2051419158236525,0.2211849316554464,0,0,2,1,
1246.0,-1.1822895415931547,-0.2860259423411327,0,0,-2,1,1.1822895415931547,0.2860259423411327,0,0,2,1,
1248.0,-1.1560166000332803,-0.34902198907117016,0,0,-2,1,1.1560166000332803,0.34902198907117016,0,0,2,1,
1250.0,-1.1264568162125534,-0.40999675128764584,0,0,-2,1,1.1264568162125534,0.40999675128764584,0,0,2,1,
1252.0,-1.0937527432938332,-0.4687830245572382,0,0,-2,1,1.0937527432938332,0.4687830245572382,0,0,2,1,
1254.0,-1.058055165498647,-0.525223145415983,0,0,-2,1,1.058055165498647,0.525223145415983,0,0,2,1,
1256.0,-1.019522481804394,-0.579169378220078,0,0,-2,1,1.019522481804394,0.579169378220078,0,0,2,1,
1258.0,-0.9783200727393468,-0.630484263214051,0,0,-2,1,0.9783200727393468,0.630484263214051,0,0,2,1,
1260.0,-0.9346196526663613,-0.6790409251717086,0,0,-2,1,0.9346196526663613,0.6790409251717086,0,0,2,1,
1262.0,-0.8885986099630485,-0.7247233421106267,0,0,-2,1,0.8885986099630485,0.7247233421106267,0,0,2,1,
1264.0,-0.840439337514866,-0.7674265737251432,0,0,-2,1,0.840439337514866,0.7674265737251432,0,0,2,1,
1266.0,-0.790328555937158,-0.8070569493271332,0,0,-2,1,0.790328555937158,0.8070569493271332,0,0,2,1,
1268.0,-0.7384566319339264,-0.8435322152261199,0,0,-2,1,0.7384566319339264,0.8435322152261199,0,0,2,1,
1270.0,-0.6850168941839029,-0.8767816416215829,0,0,-2,1,0.6850168941839029,0.8767816416215829,0,0,2,1,
1272.0,-0.6302049491198545,-0.9067460892187059,0,0,-2,1,0.6302049491198545,0.9067460892187059,0,0,2,1,
1274.0,-0.5742179989337545,-0.933378035915212,0,0,-2,1,0.5742179989337545,0.933378035915212,0,0,2,1,
1276.0,-0.5172541641002236,-0.9566415640395783,0,0,-2,1,0.5172541641002236,0.9566415640395783,0,0,2,1,
1278.0,-0.4595118126621597,-0.9765123087506442,0,0,-2,1,0.4595118126621597,0.9765123087506442,0,0,2,1,
1280.0,-0.40118889846763967,-0.9929773683338183,0,0,-2,1,0.40118889846763967,0.9929773683338183,0,0,2,1,
1282.0,-0.34248231048461725,-1.0060351772504923,0,0,-2,1,0.34248231048461725,1.0060351772504923,0,0,2,1,
1284.0,-0.2835872352516688,-1.015695342913459,0,0,-2,1,0.2835872352516688,1.015695342913459,0,0,2,1,
1286.0,-0.224696534447664,-1.0219784472727218,0,0,-2,1,0.224696534447664,1.0219784472727218,0,0,2,1,
1288.0,-0.16600013948287445,-1.0249158144018966,0,0,-2,1,0.16600013948287445,1.0249158144018966,0,0,2,1,
1290.0,-0.10768446492725417,-1.0245492453758787,0,0,-2,1,0.10768446492725417,1.0245492453758787,0,0,2,1,
1292.0,-0.04993184250064081,-1.0209307218246975,0,0,-2,1,0.04993184250064081,1.0209307218246975,0,0,2,1,
1294.0,0.00708002274701775,-1.014122079636726,0,0,-2,1,-0.00708002274701775,1.014122079636726,0,0,2,1,
1296.0,0.06317857253733587,-1.0041946543660818,0,0,-2,1,-0.06317857253733587,1.0041946543660818,0,0,2,1,
1298.0,0.11819689032385168,-0.9912288999741949,0,0,-2,1,-0.11819689032385168,0.9912288999741949,0,0,2,1,
1300.0,0.17197416979527938,-0.9753139826038162,0,0,-2,1,-0.17197416979527938,0.9753139826038162,0,0,2,1,
1302.0,0.22435615571723164,-0.956547351145065,0,0,-2,1,-0.22435615571723164,0.956547351145065,0,0,2,1,
1304.0,0.27519555602106155,-0.9350342864074729,0,0,-2,1,-0.27519555602106155,0.9350342864074729,0,0,2,1,
1306.0,0.32435242416460125,-0.9108874307590265,0,0,-2,1,-0.32435242416460125,0.9108874307590265,0,0,2,1,
1308.0,0.37169451090659844,-0.884226300133232,0,0,-2,1,-0.37169451090659844,0.884226300133232,0,0,2,1,
1310.0,0.4170975847555876,-0.8551767803378338,0,0,-2,1,-0.4170975847555876,0.8551767803378338,0,0,2,1,
1312.0,0.46044572047345106,-0.8238706096241926,0,0,-2,1,-0.46044572047345106,0.8238706096241926,0,0,2,1,
1314.0,0.5016315551336409,-0.7904448494945859,0,0,-2,1,-0.5016315551336409,0.7904448494945859,0,0,2,1,
1316.0,0.5405565113542902,-0.7550413457354874,0,0,-2,1,-0.5405565113542902,0.7550413457354874,0,0,2,1,
1318.0,0.5771309874455005,-0.7178061816688487,0,0,-2,1,-0.5771309874455005,0.7178061816688487,0,0,2,1,
1320.0,0.6112745143290533,-0.6788891256099822,0,0,-2,1,-0.6112745143290533,0.6788891256099822,0,0,2,1,
1322.0,0.6429158792057188,-0.6384430745106655,0,0,-2,1,-0.6429158792057188,0.6384430745106655,0,0,2,1,
1324.0,0.6719932160613001,-0.5966234957488882,0,0,-2,1,-0.6719932160613001,0.5966234957488882,0,0,2,1,
1326.0,0.6984540632157651,-0.5535878690033013,0,0,-2,1,-0.6984540632157651,0.5535878690033013,0,0,2,1,
1328.0,0.7222553882312461,-0.509495130120121,0,0,-2,1,-0.7222553882312461,0.509495130120121,0,0,2,1,
1330.0,0.7433635806026917,-0.4645051188442035,0,0,-2,1,-0.7433635806026917,0.4645051188442035,0,0,2,1,
1332.0,0.7617544127604159,-0.41877803224340887,0,0,-2,1,-0.7617544127604159,0.41877803224340887,0,0,2,1,
1334.0,0.7774129700152145,-0.37247388560756395,0,0,-2,1,-0.7774129700152145,0.37247388560756395,0,0,2,1,
1336.0,0.7903335501748936,-0.3257519825493983,0,0,-2,1,-0.7903335501748936,0.3257519825493983,0,0,2,1,
1338.0,0.8005195336546843,-0.27877039597628794,0,0,-2,1,-0.8005195336546843,0.27877039597628794,0,0,2,1,
1340.0,0.8079832249937209,-0.2316854615374687,0,0,-2,1,-0.8079832249937209,0.2316854615374687,0,0,2,1,
1342.0,0.8127456667745137,-0.18465128508325357,0,0,-2,1,-0.8127456667745137,0.18465128508325357,0,0,2,1,
1344.0,0.8148364270225793,-0.13781926559960792,0,0,-2,1,-0.8148364270225793,0.13781926559960792,0,0,2,1,
1346.0,0.8142933612383193,-0.09133763500496735,0,0,-2,1,-0.8142933612383193,0.09133763500496735,0,0,2,1,
1348.0,0.8111623502831798,-0.045351016115307924,0,0,-2,1,-0.8111623502831798,0.045351016115307924,0,0,2,1,
1350.0,0.8054970154064542,-1.1837392099683124e-15,0,0,-2,1,-0.8054970154064542,1.1837392099683124e-15,0,0,2,1,
1352.0,0.797358411758064,0.044579256136203865,0,0,-2,1,-0.797358411758064,-0.044579256136203865,0,0,2,1,
1354.0,0.7868147017858258,0.08825540949881465,0,0,-2,1,-0.7868147017858258,-0.08825540949881465,0,0,2,1,
1356.0,0.7739408099631918,0.1309022897226707,0,0,-2,1,-0.7739408099631918,-0.1309022897226707,0,0,2,1,
1358.0,0.7588180603350791,0.17239923350354316,0,0,-2,1,-0.7588180603350791,-0.17239923350354316,0,0,2,1,
1360.0,0.7415337984050857,0.21263139507686238,0,0,-2,1,-0.7415337984050857,-0.21263139507686238,0,0,2,1,
1362.0,0.7221809989172113,0.25149003187415503,0,0,-2,1,-0.7221809989172113,-0.25149003187415503,0,0,2,1,
1364.0,0.7008578611089795,0.2888727647852753,0,0,-2,1,-0.7008578611089795,-0.2888727647852753,0,0,2,1,
1366.0,0.6776673930308214,0.32468381255177214,0,0,-2,1,-0.6776673930308214,-0.32468381255177214,0,0,2,1,
1368.0,0.6527169865384681,0.3588341999147709,0,0,-2,1,-0.6527169865384681,-0.3588341999147709,0,0,2,1,
1370.0,0.626117984571348,0.3912419392378719,0,0,-2,1,-0.626117984571348,-0.3912419392378719,0,0,2,1,
1372.0,0.5979852423301876,0.42183218542273665,0,0,-2,1,-0.5979852423301876,-0.42183218542273665,0,0,2,1,
1374.0,0.5684366839618202,0.4505373640306463,0,0,-2,1,-0.5684366839618202,-0.4505373640306463,0,0,2,1,
1376.0,0.5375928563481039,0.47729727261826993,0,0,-2,1,-0.5375928563481039,-0.47729727261826993,0,0,2,1,
1378.0,0.505576481579657,0.5020591553886884,0,0,-2,1,-0.505576481579657,-0.5020591553886884,0,0,2,1,
1380.0,0.472512009673216,0.5247777513501697,0,0,-2,1,-0.472512009673216,-0.5247777513501697,0,0,2,1,
1382.0,0.43852517306481564,0.5454153162639692,0,0,-2,1,-0.43852517306481564,-0.5454153162639692,0,0,2,1,
1384.0,0.4037425443789648,0.5639416187492137,0,0,-2,1,-0.4037425443789648,-0.5639416187492137,0,0,2,1,
1386.0,0.36829109893766326,0.5803339109965255,0,0,-2,1,-0.36829109893766326,-0.5803339109965255,0,0,2,1,
1388.0,0.33229778343174543,0.5945768746230927,0,0,-2,1,-0.33229778343174543,-0.5945768746230927,0,0,2,1,
1390.0,0.295889092131826,0.6066625422792934,0,0,-2,1,-0.295889092131826,-0.6066625422792934,0,0,2,1,
1392.0,0.2591906519663104,0.6165901956913322,0,0,-2,1,-0.2591906519663104,-0.6165901956913322,0,0,2,1,
1394.0,0.22232681774077925,0.6243662408946739,0,0,-2,1,-0.22232681774077925,-0.6243662408946739,0,0,2,1,
1396.0,0.1854202787157654,0.6300040614798456,0,0,-2,1,-0.1854202787157654,-0.6300040614798456,0,0,2,1,
1398.0,0.14859167769986695,0.6335238507346869,0,0,-2,1,-0.14859167769986695,-0.6335238507346869,0,0,2,1,
1400.0,0.11195924375143723,0.6349524236256621,0,0,-2,1,-0.11195924375143723,-0.6349524236256621,0,0,2,1,
1402.0,0.07563843951613598,0.6343230096148912,0,0,-2,1,-0.07563843951613598,-0.6343230096148912,0,0,2,1,
1404.0,0.03974162415875046,0.6316750273592702,0,0,-2,1,-0.03974162415875046,-0.6316750273592702,0,0,2,1,
1406.0,0.004377732776773324,0.6270538423831906,0,0,-2,1,-0.004377732776773324,-0.6270538423831906,0,0,2,1,
1408.0,-0.03034802688947769,0.6205105088568287,0,0,-2,1,0.03034802688947769,-0.6205105088568287,0,0,2,1,
1410.0,-0.06433445971014469,0.6121014966478108,0,0,-2,1,0.06433445971014469,-0.6121014966478108,0,0,2,1,
1412.0,-0.09748464971800469,0.6018884048451172,0,0,-2,1,0.09748464971800469,-0.6018884048451172,0,0,2,1,
1414.0,-0.12970620737216487,0.5899376629803387,0,0,-2,1,0.12970620737216487,-0.5899376629803387,0,0,2,1,
1416.0,-0.16091149702323626,0.5763202211929392,0,0,-2,1,0.16091149702323626,-0.5763202211929392,0,0,2,1,
